#real_cutoff=2
#reciprocal_cutoff=5
alpha	0x	0y	0z	1x	1y	1z	2x	2y	2z	3x	3y	3z	4x	4y	4z
0.1000000000	0.0000000000	-0.0000000000	0.0049538058	-4.0007621434	0.0000000000	-1.4814287966	4.0007621434	0.0000000000	-1.4814287966	-0.0000000000	4.0007621434	-1.4814287966	-0.0000000000	-4.0007621434	-1.4814287966
0.2000000000	-0.0000000000	-0.0000000000	0.0045369976	-4.0007620852	0.0000000000	-1.4818455253	4.0007620852	0.0000000000	-1.4818455253	0.0000000000	4.0007620852	-1.4818455253	0.0000000000	-4.0007620852	-1.4818455253
0.3000000000	0.0000000000	-0.0000000000	0.0041942166	-4.0007619835	0.0000000000	-1.4821883005	4.0007619835	0.0000000000	-1.4821883005	0.0000000000	4.0007619835	-1.4821883005	-0.0000000000	-4.0007619835	-1.4821883005
0.4000000000	0.0000000000	-0.0000000000	0.0040927629	-4.0007619385	0.0000000000	-1.4822898939	4.0007619385	-0.0000000000	-1.4822898939	0.0000000000	4.0007619385	-1.4822898939	-0.0000000000	-4.0007619385	-1.4822898939
0.5000000000	-0.0000000000	-0.0000000000	0.0040814888	-4.0007619317	0.0000000000	-1.4823012368	4.0007619317	0.0000000000	-1.4823012368	-0.0000000000	4.0007619317	-1.4823012368	0.0000000000	-4.0007619317	-1.4823012368
0.6000000000	-0.0000000000	0.0000000000	0.0040831234	-4.0007619204	-0.0000000000	-1.4822996374	4.0007619204	-0.0000000000	-1.4822996374	0.0000000000	4.0007619204	-1.4822996374	-0.0000000000	-4.0007619204	-1.4822996374
0.7000000000	-0.0000000000	0.0000000000	0.0040871791	-4.0007618821	0.0000000000	-1.4822956254	4.0007618821	0.0000000000	-1.4822956254	-0.0000000000	4.0007618821	-1.4822956254	0.0000000000	-4.0007618821	-1.4822956254
0.8000000000	-0.0000000000	0.0000000000	0.0040905024	-4.0007618276	-0.0000000000	-1.4822923267	4.0007618276	-0.0000000000	-1.4822923267	0.0000000000	4.0007618276	-1.4822923267	-0.0000000000	-4.0007618276	-1.4822923267
0.9000000000	0.0000000000	0.0000000000	0.0040920510	-4.0007617857	-0.0000000000	-1.4822907817	4.0007617857	-0.0000000000	-1.4822907817	0.0000000000	4.0007617857	-1.4822907817	-0.0000000000	-4.0007617857	-1.4822907817
1.0000000000	0.0000000000	0.0000000000	0.0040925294	-4.0007617654	-0.0000000000	-1.4822903010	4.0007617654	0.0000000000	-1.4822903010	-0.0000000000	4.0007617654	-1.4822903010	0.0000000000	-4.0007617654	-1.4822903010
1.1000000000	0.0000000000	0.0000000000	0.0040926364	-4.0007617585	-0.0000000000	-1.4822901924	4.0007617585	-0.0000000000	-1.4822901924	-0.0000000000	4.0007617585	-1.4822901924	-0.0000000000	-4.0007617585	-1.4822901924
1.2000000000	-0.0000000000	-0.0000000000	0.0040926547	-4.0007617568	0.0000000000	-1.4822901736	4.0007617568	0.0000000000	-1.4822901736	-0.0000000000	4.0007617568	-1.4822901736	0.0000000000	-4.0007617568	-1.4822901736
1.3000000000	0.0000000000	-0.0000000000	0.0040926572	-4.0007617564	0.0000000000	-1.4822901710	4.0007617564	0.0000000000	-1.4822901710	0.0000000000	4.0007617564	-1.4822901710	0.0000000000	-4.0007617564	-1.4822901710
1.4000000000	0.0000000000	0.0000000000	0.0040926575	-4.0007617564	-0.0000000000	-1.4822901707	4.0007617564	-0.0000000000	-1.4822901707	0.0000000000	4.0007617564	-1.4822901707	-0.0000000000	-4.0007617564	-1.4822901707
1.5000000000	0.0000000000	0.0000000000	0.0040926575	-4.0007617564	0.0000000000	-1.4822901706	4.0007617564	0.0000000000	-1.4822901706	-0.0000000000	4.0007617564	-1.4822901706	0.0000000000	-4.0007617564	-1.4822901706
1.6000000000	0.0000000000	-0.0000000000	0.0040926575	-4.0007617564	0.0000000000	-1.4822901706	4.0007617564	0.0000000000	-1.4822901706	-0.0000000000	4.0007617564	-1.4822901706	0.0000000000	-4.0007617564	-1.4822901706
1.7000000000	0.0000000000	0.0000000000	0.0040926575	-4.0007617564	-0.0000000000	-1.4822901706	4.0007617564	-0.0000000000	-1.4822901706	-0.0000000000	4.0007617564	-1.4822901706	0.0000000000	-4.0007617564	-1.4822901706
1.8000000000	0.0000000000	0.0000000000	0.0040926575	-4.0007617564	0.0000000000	-1.4822901706	4.0007617564	0.0000000000	-1.4822901706	0.0000000000	4.0007617564	-1.4822901706	-0.0000000000	-4.0007617564	-1.4822901706
1.9000000000	0.0000000000	0.0000000000	0.0040926575	-4.0007617564	-0.0000000000	-1.4822901706	4.0007617564	0.0000000000	-1.4822901706	0.0000000000	4.0007617564	-1.4822901706	-0.0000000000	-4.0007617564	-1.4822901706
2.0000000000	0.0000000000	0.0000000000	0.0040926575	-4.0007617564	0.0000000000	-1.4822901707	4.0007617564	0.0000000000	-1.4822901707	-0.0000000000	4.0007617564	-1.4822901707	0.0000000000	-4.0007617564	-1.4822901707
2.1000000000	-0.0000000000	-0.0000000000	0.0040926573	-4.0007617564	-0.0000000000	-1.4822901707	4.0007617564	-0.0000000000	-1.4822901707	-0.0000000000	4.0007617564	-1.4822901707	0.0000000000	-4.0007617564	-1.4822901707
2.2000000000	-0.0000000000	-0.0000000000	0.0040926565	-4.0007617564	-0.0000000000	-1.4822901712	4.0007617564	-0.0000000000	-1.4822901712	-0.0000000000	4.0007617564	-1.4822901712	-0.0000000000	-4.0007617564	-1.4822901712
2.3000000000	-0.0000000000	0.0000000000	0.0040926528	-4.0007617563	0.0000000000	-1.4822901730	4.0007617563	-0.0000000000	-1.4822901730	0.0000000000	4.0007617563	-1.4822901730	-0.0000000000	-4.0007617563	-1.4822901730
2.4000000000	-0.0000000000	-0.0000000000	0.0040926394	-4.0007617559	0.0000000000	-1.4822901795	4.0007617559	0.0000000000	-1.4822901795	-0.0000000000	4.0007617559	-1.4822901795	0.0000000000	-4.0007617559	-1.4822901795
2.5000000000	0.0000000000	0.0000000000	0.0040925977	-4.0007617547	-0.0000000000	-1.4822902000	4.0007617547	-0.0000000000	-1.4822902000	-0.0000000000	4.0007617547	-1.4822902000	-0.0000000000	-4.0007617547	-1.4822902000
2.6000000000	0.0000000000	0.0000000000	0.0040924838	-4.0007617510	0.0000000000	-1.4822902556	4.0007617510	0.0000000000	-1.4822902556	0.0000000000	4.0007617510	-1.4822902556	-0.0000000000	-4.0007617510	-1.4822902556
2.7000000000	-0.0000000000	0.0000000000	0.0040922049	-4.0007617410	0.0000000000	-1.4822903912	4.0007617410	0.0000000000	-1.4822903912	-0.0000000000	4.0007617410	-1.4822903912	0.0000000000	-4.0007617410	-1.4822903912
2.8000000000	-0.0000000000	0.0000000000	0.0040915839	-4.0007617171	0.0000000000	-1.4822906920	4.0007617171	-0.0000000000	-1.4822906920	-0.0000000000	4.0007617171	-1.4822906920	0.0000000000	-4.0007617171	-1.4822906920
2.9000000000	-0.0000000000	-0.0000000000	0.0040903103	-4.0007616641	-0.0000000000	-1.4822913061	4.0007616641	-0.0000000000	-1.4822913061	-0.0000000000	4.0007616641	-1.4822913061	-0.0000000000	-4.0007616641	-1.4822913061
3.0000000000	-0.0000000000	0.0000000000	0.0040878777	-4.0007615555	0.0000000000	-1.4822924732	4.0007615555	0.0000000000	-1.4822924732	-0.0000000000	4.0007615555	-1.4822924732	0.0000000000	-4.0007615555	-1.4822924732
3.1000000000	-0.0000000000	-0.0000000000	0.0040835101	-4.0007613471	0.0000000000	-1.4822945571	4.0007613471	-0.0000000000	-1.4822945571	0.0000000000	4.0007613471	-1.4822945571	-0.0000000000	-4.0007613471	-1.4822945571
3.2000000000	-0.0000000000	-0.0000000000	0.0040760810	-4.0007609698	0.0000000000	-1.4822980801	4.0007609698	0.0000000000	-1.4822980801	-0.0000000000	4.0007609698	-1.4822980801	0.0000000000	-4.0007609698	-1.4822980801
3.3000000000	0.0000000000	-0.0000000000	0.0040640300	-4.0007603197	-0.0000000000	-1.4823037574	4.0007603197	-0.0000000000	-1.4823037574	0.0000000000	4.0007603197	-1.4823037574	-0.0000000000	-4.0007603197	-1.4823037574
3.4000000000	0.0000000000	0.0000000000	0.0040452811	-4.0007592481	0.0000000000	-1.4823125270	4.0007592481	0.0000000000	-1.4823125270	0.0000000000	4.0007592481	-1.4823125270	-0.0000000000	-4.0007592481	-1.4823125270
3.5000000000	-0.0000000000	0.0000000000	0.0040171689	-4.0007575495	-0.0000000000	-1.4823255754	4.0007575495	-0.0000000000	-1.4823255754	-0.0000000000	4.0007575495	-1.4823255754	-0.0000000000	-4.0007575495	-1.4823255754
3.6000000000	0.0000000000	0.0000000000	0.0039763746	-4.0007549488	0.0000000000	-1.4823443548	4.0007549488	-0.0000000000	-1.4823443548	-0.0000000000	4.0007549488	-1.4823443548	-0.0000000000	-4.0007549488	-1.4823443548
3.7000000000	-0.0000000000	0.0000000000	0.0039188766	-4.0007510880	-0.0000000000	-1.4823705920	4.0007510880	0.0000000000	-1.4823705920	0.0000000000	4.0007510880	-1.4823705920	-0.0000000000	-4.0007510880	-1.4823705920
3.8000000000	0.0000000000	-0.0000000000	0.0038399159	-4.0007455133	0.0000000000	-1.4824062884	4.0007455133	0.0000000000	-1.4824062884	0.0000000000	4.0007455133	-1.4824062884	-0.0000000000	-4.0007455133	-1.4824062884
3.9000000000	-0.0000000000	0.0000000000	0.0037339777	-4.0007376616	0.0000000000	-1.4824537105	4.0007376616	0.0000000000	-1.4824537105	0.0000000000	4.0007376616	-1.4824537105	-0.0000000000	-4.0007376616	-1.4824537105
4.0000000000	-0.0000000000	-0.0000000000	0.0035947879	-4.0007268482	-0.0000000000	-1.4825153724	4.0007268482	-0.0000000000	-1.4825153724	-0.0000000000	4.0007268482	-1.4825153724	-0.0000000000	-4.0007268482	-1.4825153724
