#real_cutoff=2
#reciprocal_cutoff=6
alpha	0x	0y	0z	1x	1y	1z	2x	2y	2z	3x	3y	3z	4x	4y	4z
0.1000000000	-0.0000000000	0.0000000000	0.0564269438	-3.9949221372	0.0000000000	-1.4333341833	3.9949221372	0.0000000000	-1.4333341833	0.0000000000	3.9949221372	-1.4333341833	-0.0000000000	-3.9949221372	-1.4333341833
0.2000000000	-0.0000000000	0.0000000000	0.0516792384	-3.9949187809	-0.0000000000	-1.4380773110	3.9949187809	0.0000000000	-1.4380773110	-0.0000000000	3.9949187809	-1.4380773110	-0.0000000000	-3.9949187809	-1.4380773110
0.3000000000	0.0000000000	0.0000000000	0.0477747483	-3.9949129175	0.0000000000	-1.4419814619	3.9949129175	0.0000000000	-1.4419814619	0.0000000000	3.9949129175	-1.4419814619	-0.0000000000	-3.9949129175	-1.4419814619
0.4000000000	0.0000000000	-0.0000000000	0.0466191274	-3.9949103178	-0.0000000000	-1.4431451277	3.9949103178	-0.0000000000	-1.4431451277	0.0000000000	3.9949103178	-1.4431451277	-0.0000000000	-3.9949103178	-1.4431451277
0.5000000000	0.0000000000	-0.0000000000	0.0464907083	-3.9949099270	0.0000000000	-1.4432775180	3.9949099270	0.0000000000	-1.4432775180	-0.0000000000	3.9949099270	-1.4432775180	0.0000000000	-3.9949099270	-1.4432775180
0.6000000000	-0.0000000000	-0.0000000000	0.0465093271	-3.9949092889	0.0000000000	-1.4432609244	3.9949092889	0.0000000000	-1.4432609244	0.0000000000	3.9949092889	-1.4432609244	0.0000000000	-3.9949092889	-1.4432609244
0.7000000000	0.0000000000	0.0000000000	0.0465555247	-3.9949071103	0.0000000000	-1.4432172784	3.9949071103	0.0000000000	-1.4432172784	-0.0000000000	3.9949071103	-1.4432172784	0.0000000000	-3.9949071103	-1.4432172784
0.8000000000	-0.0000000000	-0.0000000000	0.0465933787	-3.9949039934	-0.0000000000	-1.4431808946	3.9949039934	-0.0000000000	-1.4431808946	0.0000000000	3.9949039934	-1.4431808946	-0.0000000000	-3.9949039934	-1.4431808946
0.9000000000	0.0000000000	0.0000000000	0.0466110185	-3.9949015724	-0.0000000000	-1.4431635098	3.9949015724	-0.0000000000	-1.4431635098	-0.0000000000	3.9949015724	-1.4431635098	0.0000000000	-3.9949015724	-1.4431635098
1.0000000000	0.0000000000	0.0000000000	0.0466164681	-3.9949003767	-0.0000000000	-1.4431579449	3.9949003767	-0.0000000000	-1.4431579449	-0.0000000000	3.9949003767	-1.4431579449	0.0000000000	-3.9949003767	-1.4431579449
1.1000000000	-0.0000000000	-0.0000000000	0.0466176868	-3.9948999635	0.0000000000	-1.4431566397	3.9948999635	0.0000000000	-1.4431566397	-0.0000000000	3.9948999635	-1.4431566397	0.0000000000	-3.9948999635	-1.4431566397
1.2000000000	0.0000000000	0.0000000000	0.0466178953	-3.9948998572	-0.0000000000	-1.4431564023	3.9948998572	-0.0000000000	-1.4431564023	-0.0000000000	3.9948998572	-1.4431564023	-0.0000000000	-3.9948998572	-1.4431564023
1.3000000000	0.0000000000	-0.0000000000	0.0466179236	-3.9948998359	0.0000000000	-1.4431563676	3.9948998359	0.0000000000	-1.4431563676	0.0000000000	3.9948998359	-1.4431563676	0.0000000000	-3.9948998359	-1.4431563676
1.4000000000	0.0000000000	-0.0000000000	0.0466179267	-3.9948998325	0.0000000000	-1.4431563634	3.9948998325	0.0000000000	-1.4431563634	0.0000000000	3.9948998325	-1.4431563634	-0.0000000000	-3.9948998325	-1.4431563634
1.5000000000	0.0000000000	0.0000000000	0.0466179270	-3.9948998320	0.0000000000	-1.4431563629	3.9948998320	0.0000000000	-1.4431563629	0.0000000000	3.9948998320	-1.4431563629	-0.0000000000	-3.9948998320	-1.4431563629
1.6000000000	-0.0000000000	-0.0000000000	0.0466179270	-3.9948998320	0.0000000000	-1.4431563629	3.9948998320	0.0000000000	-1.4431563629	0.0000000000	3.9948998320	-1.4431563629	-0.0000000000	-3.9948998320	-1.4431563629
1.7000000000	0.0000000000	0.0000000000	0.0466179270	-3.9948998320	-0.0000000000	-1.4431563629	3.9948998320	-0.0000000000	-1.4431563629	-0.0000000000	3.9948998320	-1.4431563629	-0.0000000000	-3.9948998320	-1.4431563629
1.8000000000	0.0000000000	0.0000000000	0.0466179270	-3.9948998320	-0.0000000000	-1.4431563629	3.9948998320	0.0000000000	-1.4431563629	-0.0000000000	3.9948998320	-1.4431563629	-0.0000000000	-3.9948998320	-1.4431563629
1.9000000000	0.0000000000	0.0000000000	0.0466179270	-3.9948998320	0.0000000000	-1.4431563629	3.9948998320	-0.0000000000	-1.4431563629	0.0000000000	3.9948998320	-1.4431563629	-0.0000000000	-3.9948998320	-1.4431563629
2.0000000000	0.0000000000	0.0000000000	0.0466179270	-3.9948998320	-0.0000000000	-1.4431563629	3.9948998320	-0.0000000000	-1.4431563629	0.0000000000	3.9948998320	-1.4431563629	-0.0000000000	-3.9948998320	-1.4431563629
2.1000000000	0.0000000000	-0.0000000000	0.0466179270	-3.9948998320	0.0000000000	-1.4431563629	3.9948998320	0.0000000000	-1.4431563629	-0.0000000000	3.9948998320	-1.4431563629	0.0000000000	-3.9948998320	-1.4431563629
2.2000000000	-0.0000000000	-0.0000000000	0.0466179270	-3.9948998320	0.0000000000	-1.4431563629	3.9948998320	0.0000000000	-1.4431563629	-0.0000000000	3.9948998320	-1.4431563629	0.0000000000	-3.9948998320	-1.4431563629
2.3000000000	0.0000000000	0.0000000000	0.0466179268	-3.9948998320	0.0000000000	-1.4431563627	3.9948998320	0.0000000000	-1.4431563627	0.0000000000	3.9948998320	-1.4431563627	-0.0000000000	-3.9948998320	-1.4431563627
2.4000000000	-0.0000000000	-0.0000000000	0.0466179258	-3.9948998320	0.0000000000	-1.4431563619	3.9948998320	0.0000000000	-1.4431563619	-0.0000000000	3.9948998320	-1.4431563619	-0.0000000000	-3.9948998320	-1.4431563619
2.5000000000	-0.0000000000	-0.0000000000	0.0466179211	-3.9948998319	-0.0000000000	-1.4431563579	3.9948998319	-0.0000000000	-1.4431563579	-0.0000000000	3.9948998319	-1.4431563579	-0.0000000000	-3.9948998319	-1.4431563579
2.6000000000	-0.0000000000	-0.0000000000	0.0466179024	-3.9948998314	-0.0000000000	-1.4431563422	3.9948998314	0.0000000000	-1.4431563422	0.0000000000	3.9948998314	-1.4431563422	-0.0000000000	-3.9948998314	-1.4431563422
2.7000000000	-0.0000000000	0.0000000000	0.0466178388	-3.9948998296	0.0000000000	-1.4431562894	3.9948998296	0.0000000000	-1.4431562894	0.0000000000	3.9948998296	-1.4431562894	-0.0000000000	-3.9948998296	-1.4431562894
2.8000000000	0.0000000000	0.0000000000	0.0466176487	-3.9948998241	-0.0000000000	-1.4431561329	3.9948998241	-0.0000000000	-1.4431561329	0.0000000000	3.9948998241	-1.4431561329	-0.0000000000	-3.9948998241	-1.4431561329
2.9000000000	0.0000000000	0.0000000000	0.0466171410	-3.9948998081	-0.0000000000	-1.4431557187	3.9948998081	-0.0000000000	-1.4431557187	-0.0000000000	3.9948998081	-1.4431557187	0.0000000000	-3.9948998081	-1.4431557187
3.0000000000	-0.0000000000	-0.0000000000	0.0466159114	-3.9948997673	-0.0000000000	-1.4431547245	3.9948997673	-0.0000000000	-1.4431547245	0.0000000000	3.9948997673	-1.4431547245	-0.0000000000	-3.9948997673	-1.4431547245
3.1000000000	-0.0000000000	-0.0000000000	0.0466131762	-3.9948996715	0.0000000000	-1.4431525333	3.9948996715	0.0000000000	-1.4431525333	-0.0000000000	3.9948996715	-1.4431525333	0.0000000000	-3.9948996715	-1.4431525333
3.2000000000	0.0000000000	0.0000000000	0.0466075283	-3.9948994639	0.0000000000	-1.4431480505	3.9948994639	0.0000000000	-1.4431480505	-0.0000000000	3.9948994639	-1.4431480505	0.0000000000	-3.9948994639	-1.4431480505
3.3000000000	-0.0000000000	-0.0000000000	0.0465966043	-3.9948990446	0.0000000000	-1.4431394612	3.9948990446	0.0000000000	-1.4431394612	0.0000000000	3.9948990446	-1.4431394612	0.0000000000	-3.9948990446	-1.4431394612
3.4000000000	-0.0000000000	-0.0000000000	0.0465766578	-3.9948982483	-0.0000000000	-1.4431239279	3.9948982483	-0.0000000000	-1.4431239279	-0.0000000000	3.9948982483	-1.4431239279	0.0000000000	-3.9948982483	-1.4431239279
3.5000000000	-0.0000000000	0.0000000000	0.0465420458	-3.9948968164	-0.0000000000	-1.4430972381	3.9948968164	-0.0000000000	-1.4430972381	-0.0000000000	3.9948968164	-1.4430972381	0.0000000000	-3.9948968164	-1.4430972381
3.6000000000	0.0000000000	-0.0000000000	0.0464846404	-3.9948943645	-0.0000000000	-1.4430534169	3.9948943645	-0.0000000000	-1.4430534169	0.0000000000	3.9948943645	-1.4430534169	-0.0000000000	-3.9948943645	-1.4430534169
3.7000000000	-0.0000000000	-0.0000000000	0.0463931873	-3.9948903451	0.0000000000	-1.4429843251	3.9948903451	0.0000000000	-1.4429843251	-0.0000000000	3.9948903451	-1.4429843251	0.0000000000	-3.9948903451	-1.4429843251
3.8000000000	0.0000000000	-0.0000000000	0.0462526368	-3.9948840101	-0.0000000000	-1.4428792673	3.9948840101	0.0000000000	-1.4428792673	0.0000000000	3.9948840101	-1.4428792673	-0.0000000000	-3.9948840101	-1.4428792673
3.9000000000	0.0000000000	-0.0000000000	0.0460434762	-3.9948743728	-0.0000000000	-1.4427246321	3.9948743728	-0.0000000000	-1.4427246321	-0.0000000000	3.9948743728	-1.4427246321	0.0000000000	-3.9948743728	-1.4427246321
4.0000000000	0.0000000000	-0.0000000000	0.0457410904	-3.9948601747	0.0000000000	-1.4425035881	3.9948601747	0.0000000000	-1.4425035881	0.0000000000	3.9948601747	-1.4425035881	-0.0000000000	-3.9948601747	-1.4425035881
